user_id,cluster_id,segment,treatment,cluster_treated_share,pre_period_msi,post_period_msi
2166,54,power,0,0.6,13.43,17.37
2167,54,casual,1,0.6,3.33,6.88
2168,54,power,1,0.6,10.76,14.73
2169,54,casual,1,0.6,4.52,7.4
2170,54,casual,1,0.6,1.51,0.28
2171,54,dormant,1,0.6,2.43,0.0
2172,54,power,1,0.6,5.53,11.43
2173,54,dormant,1,0.6,2.78,0.72
2174,54,casual,1,0.6,10.03,4.73
2175,54,dormant,0,0.6,2.46,1.71
2176,54,power,0,0.6,8.82,8.6
2177,54,power,1,0.6,15.5,19.15
2178,54,casual,1,0.6,4.54,5.89
2179,54,casual,0,0.6,8.0,7.06
2180,54,casual,0,0.6,6.07,4.75
2181,54,dormant,1,0.6,2.45,1.49
2182,54,casual,1,0.6,6.77,6.23
2183,54,dormant,1,0.6,0.46,0.08
2184,54,casual,1,0.6,5.71,8.89
2185,54,dormant,1,0.6,1.23,2.38
2186,54,casual,0,0.6,8.31,9.1
2187,54,casual,0,0.6,8.42,6.79
2188,54,casual,0,0.6,9.72,5.67
2189,54,casual,0,0.6,7.97,8.45
2190,54,casual,1,0.6,2.06,3.23
2191,54,casual,0,0.6,3.88,3.75
2192,54,casual,1,0.6,5.9,4.65
2193,54,casual,0,0.6,5.44,8.38
2194,54,dormant,1,0.6,1.76,0.0
2195,54,casual,0,0.6,7.52,8.67
2196,54,power,1,0.6,15.13,17.09
2197,54,casual,0,0.6,3.53,8.81
2198,54,dormant,0,0.6,0.45,3.71
2199,54,power,1,0.6,11.69,16.48
2200,55,casual,1,0.65,7.87,6.18
2201,55,dormant,0,0.65,0.11,1.29
2202,55,power,1,0.65,5.64,9.09
2203,55,casual,0,0.65,7.26,8.21
2204,55,casual,0,0.65,7.68,8.0
2205,55,dormant,1,0.65,2.16,0.4
2206,55,casual,1,0.65,2.61,2.78
2207,55,casual,0,0.65,3.66,4.1
2208,55,power,1,0.65,16.59,18.77
2209,55,dormant,1,0.65,2.99,0.74
2210,55,casual,1,0.65,6.55,9.0
2211,55,casual,1,0.65,3.61,1.37
2212,55,dormant,0,0.65,0.49,2.4
2213,55,casual,1,0.65,7.1,8.34
2214,55,casual,0,0.65,5.52,9.46
2215,55,dormant,0,0.65,2.51,2.79
2216,55,dormant,1,0.65,0.92,0.0
2217,55,dormant,1,0.65,0.0,0.32
2218,55,casual,1,0.65,4.36,3.57
2219,55,casual,1,0.65,4.11,9.2
2220,55,casual,1,0.65,4.17,8.51
2221,55,power,1,0.65,3.14,10.3
2222,55,power,1,0.65,14.19,14.89
2223,55,dormant,0,0.65,0.35,0.0
2224,55,casual,0,0.65,4.61,4.49
2225,55,casual,1,0.65,7.66,6.22
2226,55,casual,1,0.65,9.41,9.87
2227,55,casual,0,0.65,5.63,6.6
2228,55,power,1,0.65,15.43,16.29
2229,55,casual,1,0.65,3.75,6.37
2230,55,casual,1,0.65,1.55,1.83
2231,55,dormant,1,0.65,3.57,3.9
2232,55,casual,0,0.65,5.84,5.06
2233,55,casual,0,0.65,4.7,2.88
2234,55,casual,1,0.65,0.01,0.53
2235,55,casual,1,0.65,5.24,5.71
2236,55,dormant,0,0.65,1.16,0.0
2237,55,casual,1,0.65,8.99,9.2
2238,55,casual,0,0.65,2.68,1.39
2239,55,dormant,1,0.65,2.35,0.02
2240,56,casual,0,0.55,6.73,7.96
2241,56,casual,0,0.55,5.54,4.13
2242,56,casual,1,0.55,5.87,7.89
2243,56,casual,1,0.55,5.28,6.23
2244,56,casual,0,0.55,10.38,9.95
2245,56,power,1,0.55,11.39,17.32
2246,56,casual,1,0.55,6.31,6.87
2247,56,casual,1,0.55,8.1,12.02
2248,56,casual,0,0.55,0.0,1.9
2249,56,dormant,1,0.55,1.96,0.32
2250,56,casual,1,0.55,6.59,8.45
2251,56,power,1,0.55,18.45,21.47
2252,56,casual,0,0.55,10.3,8.44
2253,56,casual,0,0.55,5.16,7.73
2254,56,dormant,1,0.55,1.57,0.36
2255,56,casual,0,0.55,3.05,2.76
2256,56,casual,0,0.55,3.86,4.49
2257,56,casual,0,0.55,6.9,4.9
2258,56,casual,0,0.55,0.05,1.9
2259,56,casual,1,0.55,5.42,5.02
2260,56,dormant,0,0.55,0.05,3.43
2261,56,dormant,1,0.55,0.66,0.0
2262,56,casual,1,0.55,6.27,7.82
2263,56,dormant,1,0.55,0.0,0.0
2264,56,dormant,0,0.55,1.8,2.81
2265,56,casual,0,0.55,5.19,5.56
2266,56,casual,0,0.55,6.89,6.73
2267,56,power,0,0.55,10.41,15.15
2268,56,dormant,1,0.55,5.54,5.38
2269,56,power,1,0.55,12.09,17.0
2270,56,casual,1,0.55,1.87,3.74
2271,56,casual,1,0.55,4.66,6.84
2272,56,power,1,0.55,15.54,18.07
2273,56,dormant,0,0.55,1.53,3.55
2274,56,casual,0,0.55,5.42,4.43
2275,56,power,1,0.55,8.59,14.27
2276,56,casual,1,0.55,9.35,7.47
2277,56,casual,1,0.55,3.74,8.32
2278,56,casual,1,0.55,5.37,7.77
2279,56,power,0,0.55,11.86,9.58
2280,57,dormant,0,0.6,0.0,1.49
2281,57,casual,0,0.6,8.86,10.24
2282,57,casual,0,0.6,8.93,8.86
2283,57,power,1,0.6,10.51,12.9
2284,57,casual,0,0.6,9.01,8.88
2285,57,casual,1,0.6,1.71,3.02
2286,57,dormant,0,0.6,0.63,5.01
2287,57,casual,1,0.6,6.61,8.39
2288,57,dormant,1,0.6,0.0,3.48
2289,57,casual,1,0.6,4.58,5.05
2290,57,casual,0,0.6,7.81,7.91
2291,57,casual,0,0.6,7.25,6.51
2292,57,dormant,1,0.6,0.88,1.51
2293,57,casual,1,0.6,4.62,8.32
2294,57,dormant,1,0.6,0.0,0.14
2295,57,dormant,0,0.6,0.0,0.23
2296,57,casual,1,0.6,3.64,1.33
2297,57,casual,1,0.6,5.41,5.81
2298,57,casual,1,0.6,6.75,4.73
2299,57,casual,1,0.6,5.5,9.05
2300,57,dormant,1,0.6,3.24,0.0
2301,57,dormant,1,0.6,5.18,2.89
2302,57,casual,1,0.6,3.9,6.99
2303,57,casual,0,0.6,5.94,8.88
2304,57,casual,1,0.6,4.21,5.98
2305,57,casual,0,0.6,9.03,3.45
2306,57,dormant,1,0.6,0.22,0.0
2307,57,casual,1,0.6,2.61,6.45
2308,57,dormant,0,0.6,0.0,1.66
2309,57,power,1,0.6,12.35,15.73
2310,57,casual,0,0.6,6.16,4.97
2311,57,dormant,0,0.6,2.41,1.96
2312,57,casual,1,0.6,9.18,11.0
2313,57,casual,0,0.6,3.87,7.98
2314,57,casual,1,0.6,4.75,4.21
2315,57,dormant,1,0.6,1.96,0.56
2316,57,casual,0,0.6,7.21,9.64
2317,57,casual,1,0.6,0.56,3.13
2318,57,casual,1,0.6,6.5,8.92
2319,57,casual,0,0.6,11.34,10.72
2320,58,dormant,1,0.5,0.07,0.0
2321,58,casual,0,0.5,6.42,6.16
2322,58,casual,1,0.5,2.37,5.97
2323,58,dormant,0,0.5,2.71,4.53
2324,58,dormant,1,0.5,0.0,0.55
2325,58,dormant,1,0.5,0.0,0.95
2326,58,casual,0,0.5,3.92,4.84
2327,58,casual,1,0.5,5.34,1.36
2328,58,casual,0,0.5,7.36,10.45
2329,58,dormant,1,0.5,1.45,0.19
2330,58,casual,0,0.5,3.87,6.17
2331,58,power,0,0.5,9.74,12.89
2332,58,casual,0,0.5,6.52,0.22
2333,58,dormant,1,0.5,1.82,0.98
2334,58,casual,0,0.5,3.44,3.46
2335,58,dormant,1,0.5,2.8,0.0
2336,58,casual,0,0.5,6.28,5.08
2337,58,casual,0,0.5,7.16,3.95
2338,58,power,0,0.5,8.56,9.75
2339,58,casual,1,0.5,1.38,4.49
2340,58,power,0,0.5,13.41,13.28
2341,58,dormant,1,0.5,2.85,3.01
2342,58,casual,1,0.5,1.62,6.56
2343,58,dormant,0,0.5,2.29,2.04
2344,58,casual,1,0.5,5.58,8.63
2345,58,casual,0,0.5,5.41,6.71
2346,58,casual,0,0.5,3.78,5.11
2347,58,dormant,1,0.5,0.0,0.0
2348,58,dormant,1,0.5,0.43,1.09
2349,58,casual,0,0.5,5.73,5.61
2350,58,casual,1,0.5,8.53,4.77
2351,58,casual,0,0.5,5.56,8.42
2352,58,casual,1,0.5,1.88,5.09
2353,58,casual,0,0.5,6.87,9.54
2354,58,dormant,1,0.5,2.53,2.21
2355,58,casual,0,0.5,1.19,1.96
2356,58,casual,0,0.5,2.83,3.53
2357,58,casual,1,0.5,5.77,5.22
2358,58,dormant,1,0.5,0.0,0.0
2359,58,power,1,0.5,14.03,19.06
2360,59,power,1,0.575,14.6,17.25
2361,59,casual,1,0.575,4.95,2.47
2362,59,casual,0,0.575,0.0,1.24
2363,59,casual,1,0.575,4.59,6.45
2364,59,dormant,1,0.575,4.91,3.45
2365,59,dormant,1,0.575,2.46,1.28
2366,59,dormant,1,0.575,1.4,2.77
2367,59,dormant,1,0.575,0.03,3.41
2368,59,casual,0,0.575,5.64,6.92
2369,59,casual,0,0.575,9.7,8.76
2370,59,power,0,0.575,9.25,9.69
2371,59,casual,1,0.575,3.01,4.17
2372,59,casual,1,0.575,3.03,4.64
2373,59,casual,1,0.575,4.53,3.85
2374,59,casual,0,0.575,7.41,9.49
2375,59,casual,1,0.575,9.0,10.63
2376,59,power,1,0.575,20.27,20.64
2377,59,power,0,0.575,7.69,7.87
2378,59,casual,1,0.575,4.28,5.62
2379,59,dormant,1,0.575,2.43,0.53
2380,59,dormant,0,0.575,2.92,4.7
2381,59,dormant,0,0.575,0.3,1.61
2382,59,casual,0,0.575,1.2,0.21
2383,59,casual,1,0.575,1.79,3.28
2384,59,casual,0,0.575,7.33,8.08
2385,59,dormant,0,0.575,0.53,0.0
2386,59,casual,0,0.575,4.82,1.61
2387,59,power,0,0.575,6.54,8.28
2388,59,power,0,0.575,20.31,20.63
2389,59,dormant,1,0.575,0.92,0.0
2390,59,dormant,0,0.575,0.94,1.48
2391,59,casual,1,0.575,6.28,6.52
2392,59,casual,1,0.575,6.83,7.41
2393,59,dormant,1,0.575,0.0,1.97
2394,59,casual,1,0.575,5.73,4.69
2395,59,dormant,0,0.575,1.78,0.85
2396,59,casual,1,0.575,1.68,4.54
2397,59,casual,1,0.575,8.81,8.41
2398,59,dormant,1,0.575,0.94,1.69
2399,59,power,0,0.575,13.03,15.62
2400,60,power,0,0.525,9.02,10.69
2401,60,casual,1,0.525,5.52,5.8
2402,60,dormant,0,0.525,0.04,0.0
2403,60,dormant,0,0.525,1.94,1.11
2404,60,casual,0,0.525,1.04,1.79
2405,60,casual,1,0.525,7.56,5.25
2406,60,casual,0,0.525,9.7,10.11
2407,60,power,1,0.525,24.09,25.46
2408,60,casual,1,0.525,5.82,8.46
2409,60,power,1,0.525,21.69,25.55
2410,60,dormant,1,0.525,2.52,1.01
2411,60,power,1,0.525,11.85,14.88
2412,60,dormant,1,0.525,2.02,0.28
2413,60,dormant,1,0.525,2.45,2.44
2414,60,power,1,0.525,17.67,20.18
2415,60,dormant,0,0.525,2.05,3.05
2416,60,dormant,0,0.525,3.45,3.26
2417,60,casual,1,0.525,3.62,8.06
2418,60,power,0,0.525,10.8,12.15
2419,60,dormant,1,0.525,5.18,5.39
2420,60,casual,1,0.525,5.13,6.79
2421,60,casual,0,0.525,7.36,5.2
2422,60,dormant,0,0.525,0.81,1.08
2423,60,casual,1,0.525,1.76,3.45
2424,60,casual,0,0.525,7.11,1.73
2425,60,casual,0,0.525,6.63,7.6
2426,60,dormant,0,0.525,1.86,5.59
2427,60,casual,0,0.525,6.22,6.85
2428,60,casual,0,0.525,8.26,8.82
2429,60,casual,1,0.525,4.05,6.15
2430,60,casual,0,0.525,8.05,9.13
2431,60,casual,1,0.525,9.26,5.47
2432,60,dormant,0,0.525,0.0,2.16
2433,60,casual,1,0.525,4.85,8.2
2434,60,power,1,0.525,14.63,18.67
2435,60,casual,1,0.525,5.27,5.17
2436,60,casual,0,0.525,1.59,2.11
2437,60,casual,1,0.525,1.79,1.11
2438,60,casual,1,0.525,8.98,8.56
2439,60,dormant,0,0.525,0.0,0.73
2440,61,casual,1,0.625,0.49,3.51
2441,61,casual,1,0.625,3.23,5.19
2442,61,power,1,0.625,16.87,20.4
2443,61,dormant,1,0.625,0.48,1.65
2444,61,dormant,1,0.625,0.44,2.22
2445,61,power,0,0.625,12.09,12.29
2446,61,dormant,1,0.625,0.82,0.0
2447,61,casual,1,0.625,7.67,7.62
2448,61,dormant,1,0.625,1.55,2.13
2449,61,casual,1,0.625,8.03,7.04
2450,61,casual,1,0.625,4.21,6.13
2451,61,casual,0,0.625,2.75,2.55
2452,61,casual,0,0.625,4.86,4.18
2453,61,casual,0,0.625,4.52,6.03
2454,61,dormant,1,0.625,5.03,0.17
2455,61,power,1,0.625,9.61,14.48
2456,61,dormant,0,0.625,0.0,2.62
2457,61,casual,1,0.625,5.99,9.63
2458,61,casual,1,0.625,0.22,2.47
2459,61,casual,0,0.625,9.67,12.2
2460,61,casual,0,0.625,6.62,11.1
2461,61,casual,0,0.625,5.65,4.68
2462,61,casual,1,0.625,8.96,9.22
2463,61,casual,0,0.625,9.0,4.31
2464,61,casual,0,0.625,5.15,6.2
2465,61,casual,1,0.625,4.73,4.26
2466,61,casual,0,0.625,5.54,6.37
2467,61,power,1,0.625,9.32,15.43
2468,61,casual,0,0.625,8.59,10.32
2469,61,casual,0,0.625,8.3,10.72
2470,61,dormant,1,0.625,3.6,0.49
2471,61,casual,1,0.625,5.89,5.41
2472,61,casual,1,0.625,4.71,4.54
2473,61,casual,1,0.625,1.21,4.77
2474,61,dormant,1,0.625,2.79,2.29
2475,61,casual,0,0.625,4.27,3.05
2476,61,casual,1,0.625,8.66,6.26
2477,61,dormant,1,0.625,4.54,3.54
2478,61,power,1,0.625,6.46,10.64
2479,61,dormant,0,0.625,0.0,0.0
2480,62,dormant,0,0.425,3.64,1.45
2481,62,power,0,0.425,9.84,11.14
2482,62,casual,0,0.425,6.99,6.02
2483,62,dormant,1,0.425,1.37,0.0
2484,62,casual,0,0.425,11.03,8.82
2485,62,casual,0,0.425,5.32,6.64
2486,62,power,1,0.425,5.57,11.76
2487,62,casual,1,0.425,2.86,1.98
2488,62,casual,1,0.425,5.6,10.82
2489,62,casual,0,0.425,6.18,6.07
2490,62,casual,0,0.425,5.82,6.23
2491,62,casual,0,0.425,5.7,4.48
2492,62,dormant,1,0.425,5.04,1.0
2493,62,dormant,1,0.425,0.0,2.5
2494,62,casual,1,0.425,9.57,9.36
2495,62,dormant,0,0.425,0.0,0.0
2496,62,casual,0,0.425,5.61,7.31
2497,62,casual,0,0.425,3.78,3.06
2498,62,casual,1,0.425,3.86,5.46
2499,62,casual,1,0.425,0.0,3.9
2500,62,casual,1,0.425,10.21,9.36
2501,62,casual,1,0.425,8.33,7.24
2502,62,dormant,0,0.425,0.71,0.0
2503,62,casual,0,0.425,7.18,7.81
2504,62,casual,0,0.425,4.47,1.53
2505,62,casual,0,0.425,8.33,6.8
2506,62,power,0,0.425,9.95,10.56
2507,62,dormant,0,0.425,0.38,1.6
2508,62,dormant,1,0.425,1.91,0.0
2509,62,casual,1,0.425,8.71,9.15
2510,62,dormant,0,0.425,0.26,0.0
2511,62,dormant,1,0.425,6.3,3.45
2512,62,casual,1,0.425,9.32,8.28
2513,62,casual,0,0.425,8.82,5.26
2514,62,casual,0,0.425,4.79,3.64
2515,62,casual,0,0.425,5.12,6.15
2516,62,dormant,1,0.425,0.0,1.36
2517,62,casual,0,0.425,8.41,9.71
2518,62,power,0,0.425,12.97,15.53
2519,62,casual,1,0.425,9.94,10.56
2520,63,casual,1,0.55,10.57,11.21
2521,63,casual,0,0.55,3.55,7.3
2522,63,dormant,1,0.55,3.48,1.7
2523,63,casual,1,0.55,8.78,8.86
2524,63,casual,1,0.55,7.5,8.42
2525,63,casual,1,0.55,6.75,6.58
2526,63,dormant,0,0.55,0.0,0.0
2527,63,dormant,1,0.55,6.85,2.84
2528,63,casual,1,0.55,4.92,7.79
2529,63,dormant,0,0.55,0.0,0.03
2530,63,dormant,1,0.55,1.63,1.93
2531,63,dormant,0,0.55,1.12,0.83
2532,63,casual,1,0.55,2.92,2.79
2533,63,casual,1,0.55,6.24,5.62
2534,63,casual,1,0.55,3.72,6.54
2535,63,dormant,1,0.55,3.71,0.85
2536,63,dormant,1,0.55,2.41,0.0
2537,63,casual,1,0.55,5.13,5.15
2538,63,casual,0,0.55,2.18,2.91
2539,63,casual,0,0.55,6.69,3.68
2540,63,dormant,0,0.55,0.97,4.0
2541,63,dormant,1,0.55,1.8,3.4
2542,63,dormant,0,0.55,2.77,4.5
2543,63,dormant,0,0.55,0.0,0.0
2544,63,casual,0,0.55,5.3,8.2
2545,63,casual,1,0.55,7.22,9.59
2546,63,dormant,0,0.55,0.8,0.04
2547,63,power,0,0.55,14.49,16.44
2548,63,dormant,1,0.55,2.59,4.6
2549,63,casual,1,0.55,0.0,4.99
2550,63,dormant,0,0.55,5.45,1.37
2551,63,casual,0,0.55,4.85,6.68
2552,63,dormant,1,0.55,1.34,4.74
2553,63,casual,1,0.55,8.75,10.01
2554,63,casual,0,0.55,4.64,5.9
2555,63,power,0,0.55,12.87,12.21
2556,63,casual,0,0.55,10.3,9.33
2557,63,casual,0,0.55,3.48,5.72
2558,63,casual,1,0.55,0.0,0.62
2559,63,dormant,1,0.55,1.46,1.19
2560,64,casual,0,0.5,10.73,10.49
2561,64,dormant,1,0.5,0.0,0.0
2562,64,casual,0,0.5,5.96,2.58
2563,64,casual,1,0.5,3.17,4.42
2564,64,power,0,0.5,5.98,7.12
2565,64,casual,1,0.5,4.22,6.6
2566,64,dormant,1,0.5,2.0,1.51
2567,64,casual,1,0.5,4.27,8.72
2568,64,casual,0,0.5,1.43,3.53
2569,64,dormant,0,0.5,2.38,0.15
2570,64,casual,0,0.5,8.81,7.23
2571,64,dormant,1,0.5,1.93,3.46
2572,64,power,1,0.5,18.23,20.48
2573,64,dormant,1,0.5,0.0,2.08
2574,64,dormant,1,0.5,4.61,0.0
2575,64,casual,0,0.5,5.99,2.41
2576,64,dormant,1,0.5,1.18,1.47
2577,64,dormant,0,0.5,1.45,3.49
2578,64,casual,1,0.5,3.86,8.39
2579,64,dormant,1,0.5,2.08,1.23
2580,64,casual,0,0.5,6.6,6.54
2581,64,casual,1,0.5,10.36,9.72
2582,64,dormant,1,0.5,0.49,2.44
2583,64,casual,0,0.5,4.03,3.02
2584,64,casual,1,0.5,3.06,4.53
2585,64,casual,1,0.5,7.29,9.41
2586,64,dormant,0,0.5,4.17,1.79
2587,64,casual,0,0.5,12.02,11.09
2588,64,casual,0,0.5,4.87,6.88
2589,64,casual,0,0.5,10.7,10.85
2590,64,dormant,0,0.5,1.06,2.66
2591,64,casual,1,0.5,5.47,5.96
2592,64,casual,0,0.5,6.18,9.93
2593,64,casual,1,0.5,3.96,4.43
2594,64,casual,0,0.5,9.55,9.71
2595,64,casual,0,0.5,4.89,4.68
2596,64,casual,1,0.5,7.16,8.55
2597,64,casual,0,0.5,8.34,9.54
2598,64,dormant,0,0.5,0.0,0.0
2599,64,power,1,0.5,23.38,24.75
2600,65,power,1,0.425,19.06,17.27
2601,65,dormant,0,0.425,2.55,1.53
2602,65,power,0,0.425,14.73,18.72
2603,65,casual,0,0.425,7.55,5.74
2604,65,dormant,1,0.425,0.0,0.06
2605,65,power,1,0.425,11.44,17.82
2606,65,casual,1,0.425,1.89,6.39
2607,65,casual,0,0.425,5.81,7.85
2608,65,casual,0,0.425,7.15,6.73
2609,65,dormant,0,0.425,1.12,1.93
2610,65,casual,0,0.425,4.45,2.78
2611,65,casual,0,0.425,5.52,5.93
2612,65,casual,1,0.425,8.96,3.94
2613,65,casual,1,0.425,6.58,7.17
2614,65,casual,1,0.425,9.15,8.44
2615,65,casual,1,0.425,0.11,1.05
2616,65,casual,0,0.425,0.1,3.2
2617,65,dormant,0,0.425,2.49,0.93
2618,65,casual,1,0.425,7.61,11.8
2619,65,casual,0,0.425,11.67,9.19
2620,65,power,0,0.425,14.19,14.78
2621,65,casual,1,0.425,1.9,2.16
2622,65,power,1,0.425,15.91,16.39
2623,65,power,0,0.425,6.35,9.57
2624,65,dormant,0,0.425,0.99,0.0
2625,65,casual,0,0.425,6.58,6.07
2626,65,dormant,0,0.425,1.73,1.05
2627,65,casual,0,0.425,3.57,3.12
2628,65,casual,1,0.425,7.25,9.12
2629,65,dormant,0,0.425,0.0,4.38
2630,65,casual,1,0.425,8.03,7.48
2631,65,casual,0,0.425,5.0,4.34
2632,65,dormant,1,0.425,0.0,4.31
2633,65,dormant,0,0.425,1.3,3.23
2634,65,casual,0,0.425,11.24,11.81
2635,65,casual,0,0.425,6.55,6.99
2636,65,dormant,1,0.425,1.0,2.38
2637,65,casual,1,0.425,5.15,5.52
2638,65,casual,0,0.425,4.19,3.75
2639,65,casual,1,0.425,8.55,7.36
2640,66,dormant,1,0.55,0.4,0.74
2641,66,dormant,0,0.55,0.76,0.0
2642,66,dormant,0,0.55,0.04,0.0
2643,66,dormant,1,0.55,0.85,0.0
2644,66,casual,1,0.55,9.57,7.07
2645,66,casual,1,0.55,9.91,9.12
2646,66,casual,1,0.55,4.59,9.13
2647,66,dormant,1,0.55,0.23,2.19
2648,66,power,1,0.55,11.04,11.36
2649,66,casual,0,0.55,5.64,8.04
2650,66,dormant,1,0.55,0.43,0.0
2651,66,casual,1,0.55,4.07,8.12
2652,66,casual,0,0.55,6.23,7.51
2653,66,casual,1,0.55,3.49,5.02
2654,66,dormant,0,0.55,2.33,4.02
2655,66,casual,0,0.55,6.23,7.52
2656,66,casual,1,0.55,2.17,0.51
2657,66,dormant,1,0.55,0.0,0.0
2658,66,casual,1,0.55,1.79,4.15
2659,66,power,0,0.55,12.37,16.58
2660,66,casual,1,0.55,2.0,7.97
2661,66,dormant,0,0.55,2.04,1.04
2662,66,power,1,0.55,12.89,13.77
2663,66,dormant,0,0.55,1.93,1.6
2664,66,dormant,0,0.55,2.77,0.67
2665,66,casual,1,0.55,5.83,6.95
2666,66,casual,0,0.55,6.68,3.92
2667,66,casual,1,0.55,10.86,9.6
2668,66,casual,0,0.55,5.63,7.13
2669,66,dormant,1,0.55,0.64,0.98
2670,66,dormant,1,0.55,1.21,2.98
2671,66,casual,0,0.55,2.01,3.8
2672,66,dormant,1,0.55,0.0,1.37
2673,66,power,1,0.55,3.8,11.52
2674,66,casual,0,0.55,5.65,3.52
2675,66,casual,0,0.55,7.69,11.01
2676,66,dormant,1,0.55,2.8,1.86
2677,66,casual,0,0.55,7.39,7.49
2678,66,casual,0,0.55,1.67,2.8
2679,66,casual,0,0.55,5.3,6.05
2680,67,casual,1,0.425,8.36,10.02
2681,67,dormant,0,0.425,3.54,5.57
2682,67,casual,0,0.425,2.3,2.28
2683,67,casual,0,0.425,2.05,4.25
2684,67,casual,0,0.425,5.41,4.67
2685,67,casual,0,0.425,2.25,0.97
2686,67,dormant,1,0.425,1.17,1.4
2687,67,casual,1,0.425,9.26,5.6
2688,67,dormant,1,0.425,2.09,2.62
2689,67,casual,0,0.425,8.5,8.64
2690,67,dormant,1,0.425,0.78,0.0
2691,67,power,1,0.425,10.79,15.83
2692,67,casual,0,0.425,6.75,8.26
2693,67,power,1,0.425,12.32,18.03
2694,67,casual,0,0.425,3.41,2.22
2695,67,casual,1,0.425,6.51,5.37
2696,67,casual,0,0.425,6.28,5.33
2697,67,casual,0,0.425,6.76,2.35
2698,67,casual,1,0.425,8.17,7.73
2699,67,dormant,0,0.425,1.09,1.89
2700,67,power,1,0.425,15.82,18.52
2701,67,casual,0,0.425,7.13,5.51
2702,67,casual,1,0.425,4.43,3.36
2703,67,casual,1,0.425,4.73,9.65
2704,67,casual,1,0.425,5.48,5.41
2705,67,dormant,0,0.425,0.87,3.06
2706,67,casual,0,0.425,8.99,12.04
2707,67,dormant,1,0.425,1.83,1.35
2708,67,casual,0,0.425,7.37,5.08
2709,67,dormant,0,0.425,0.52,0.0
2710,67,dormant,1,0.425,3.35,5.67
2711,67,dormant,0,0.425,3.52,1.4
2712,67,casual,0,0.425,3.72,4.99
2713,67,power,1,0.425,11.22,16.95
2714,67,casual,0,0.425,6.55,8.55
2715,67,dormant,0,0.425,3.87,1.31
2716,67,power,0,0.425,12.75,17.04
2717,67,casual,0,0.425,3.46,0.66
2718,67,casual,1,0.425,5.73,10.3
2719,67,casual,0,0.425,2.26,0.0
2720,68,casual,1,0.525,4.74,7.35
2721,68,casual,1,0.525,1.56,4.2
2722,68,dormant,1,0.525,2.13,4.38
2723,68,power,1,0.525,9.68,17.21
2724,68,casual,1,0.525,7.28,9.18
2725,68,casual,0,0.525,6.73,4.5
2726,68,casual,1,0.525,9.22,6.51
2727,68,casual,0,0.525,5.22,8.87
2728,68,power,0,0.525,10.24,12.14
2729,68,casual,1,0.525,7.4,9.02
2730,68,dormant,1,0.525,3.21,2.27
2731,68,casual,1,0.525,8.68,11.3
2732,68,casual,1,0.525,8.04,7.68
2733,68,casual,0,0.525,8.0,5.91
2734,68,casual,0,0.525,3.98,1.84
2735,68,dormant,0,0.525,2.86,1.48
2736,68,casual,1,0.525,5.67,5.34
2737,68,casual,0,0.525,6.76,8.35
2738,68,casual,1,0.525,1.53,3.67
2739,68,casual,0,0.525,3.23,4.15
2740,68,power,1,0.525,8.88,14.53
2741,68,casual,1,0.525,5.55,9.28
2742,68,casual,0,0.525,6.51,6.13
2743,68,power,1,0.525,12.04,16.04
2744,68,power,1,0.525,6.94,9.41
2745,68,casual,0,0.525,11.93,13.25
2746,68,casual,0,0.525,1.72,5.16
2747,68,dormant,0,0.525,0.0,4.53
2748,68,casual,1,0.525,9.45,6.41
2749,68,casual,1,0.525,7.16,8.2
2750,68,dormant,0,0.525,2.62,0.84
2751,68,dormant,0,0.525,2.08,0.31
2752,68,casual,1,0.525,4.49,6.7
2753,68,dormant,0,0.525,0.79,0.73
2754,68,casual,0,0.525,1.2,0.0
2755,68,casual,1,0.525,4.22,5.14
2756,68,casual,1,0.525,5.77,8.64
2757,68,casual,0,0.525,4.74,8.49
2758,68,casual,0,0.525,6.24,7.13
2759,68,power,0,0.525,13.56,17.75
2760,69,casual,1,0.575,4.09,6.13
2761,69,casual,1,0.575,7.96,6.66
2762,69,casual,1,0.575,3.57,6.24
2763,69,casual,0,0.575,8.16,9.17
2764,69,dormant,1,0.575,0.04,2.23
2765,69,casual,1,0.575,1.1,0.02
2766,69,casual,0,0.575,7.6,4.74
2767,69,power,1,0.575,14.05,17.58
2768,69,casual,0,0.575,6.76,3.7
2769,69,dormant,0,0.575,2.78,0.0
2770,69,casual,1,0.575,10.46,9.14
2771,69,casual,0,0.575,4.22,4.27
2772,69,power,0,0.575,14.53,15.1
2773,69,casual,1,0.575,5.38,3.96
2774,69,dormant,1,0.575,4.46,2.52
2775,69,casual,1,0.575,8.83,11.23
2776,69,dormant,1,0.575,3.13,4.04
2777,69,casual,0,0.575,0.7,1.73
2778,69,dormant,0,0.575,1.17,1.12
2779,69,dormant,0,0.575,1.73,2.91
2780,69,dormant,1,0.575,1.4,0.75
2781,69,casual,1,0.575,5.43,6.94
2782,69,casual,1,0.575,0.0,0.6
2783,69,casual,0,0.575,3.31,3.99
2784,69,casual,1,0.575,7.29,8.07
2785,69,casual,0,0.575,8.15,7.23
2786,69,power,1,0.575,17.88,17.73
2787,69,dormant,1,0.575,2.35,3.89
2788,69,casual,1,0.575,6.74,8.54
2789,69,casual,0,0.575,5.82,6.47
2790,69,casual,0,0.575,3.28,1.78
2791,69,dormant,1,0.575,1.36,0.0
2792,69,casual,0,0.575,2.87,4.06
2793,69,casual,1,0.575,9.6,13.6
2794,69,casual,0,0.575,6.47,6.24
